time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2021-07-24T16:52:20.00Z,47.7793763,-121.4343705,1637.427,28.68,17.49,28.47,4.681,4.703,0.97,31.37479,3.91481,3,5
2021-07-24T16:52:20.20Z,47.7794295,-121.4343352,1631.314,28.55,16.42,28.60,4.957,4.833,1.00,29.89556,4.14168,3,5
2021-07-24T16:52:20.40Z,47.7794825,-121.4342954,1625.621,28.74,15.89,28.57,5.264,4.976,0.98,28.94228,4.18580,3,5
2021-07-24T16:52:20.60Z,47.7795393,-121.4342704,1619.948,29.38,14.21,28.47,5.515,5.099,0.86,25.81752,4.09059,3,5
2021-07-24T16:52:20.80Z,47.7796040,-121.4342770,1613.454,30.86,11.03,28.58,5.679,5.181,0.85,19.66044,3.91825,3,5
2021-07-24T16:52:21.00Z,47.7796721,-121.4343129,1605.903,31.70,6.69,28.98,5.760,5.182,0.94,11.91928,3.93789,3,5
2021-07-24T16:52:21.20Z,47.7797406,-121.4343614,1597.586,32.27,2.76,29.58,5.728,5.113,1.12,4.89701,3.64758,3,5
2021-07-24T16:52:21.40Z,47.7798078,-121.4344121,1589.224,32.62,-0.79,30.20,5.703,5.094,1.36,358.61780,3.31225,3,5
2021-07-24T16:52:21.60Z,47.7798785,-121.4344786,1581.644,33.80,-5.49,30.46,5.665,5.141,1.47,350.77013,2.64243,3,5
2021-07-24T16:52:21.80Z,47.7799392,-121.4345058,1575.530,33.65,-6.86,30.39,5.775,5.238,1.56,348.48185,2.82855,3,5
2021-07-24T16:52:22.00Z,47.7799925,-121.4345287,1570.406,32.31,-8.28,30.01,5.930,5.343,1.67,345.62924,3.26641,3,5
2021-07-24T16:52:22.20Z,47.7800458,-121.4345471,1564.918,31.53,-8.30,29.81,6.127,5.465,1.74,345.25989,3.54102,3,5
2021-07-24T16:52:22.40Z,47.7800963,-121.4345702,1559.500,30.52,-8.85,29.61,6.360,5.599,1.85,343.83174,3.89241,3,5
2021-07-24T16:52:22.60Z,47.7801549,-121.4346454,1552.540,30.56,-12.92,29.81,6.371,5.681,1.81,337.08018,3.49686,3,6
2021-07-24T16:52:22.80Z,47.7802177,-121.4347021,1545.496,31.36,-14.11,30.05,6.335,5.750,1.71,335.77320,3.53071,3,6
2021-07-24T16:52:23.00Z,47.7802828,-121.4347738,1539.065,32.74,-16.72,30.11,6.260,5.804,1.65,332.94040,3.45661,3,6
2021-07-24T16:52:23.20Z,47.7803322,-121.4348686,1533.147,31.54,-22.02,29.96,6.182,5.865,1.22,325.07670,3.32352,3,6
2021-07-24T16:52:23.40Z,47.7803747,-121.4349475,1527.830,29.74,-24.93,29.66,6.164,5.927,1.15,320.02300,3.30446,3,6
2021-07-24T16:52:23.60Z,47.7804164,-121.4350279,1522.110,28.06,-27.37,29.39,6.189,5.996,1.56,315.70867,3.20370,3,4
2021-07-24T16:52:23.80Z,47.7804573,-121.4351195,1518.179,27.72,-31.60,28.60,6.213,6.024,1.55,311.25733,2.70042,3,4
2021-07-24T16:52:24.00Z,47.7805073,-121.4352116,1512.359,27.84,-33.05,28.48,6.269,6.136,1.60,310.10692,2.70060,3,4
2021-07-24T16:52:24.20Z,47.7805563,-121.4353054,1507.112,27.59,-33.74,28.21,6.300,6.224,1.53,309.27094,2.65858,3,5
2021-07-24T16:52:24.40Z,47.7806103,-121.4353902,1501.952,28.39,-33.95,27.90,6.290,6.290,1.51,309.89914,2.59439,3,5
2021-07-24T16:52:24.60Z,47.7806550,-121.4354904,1497.281,27.30,-34.94,27.52,6.257,6.332,1.42,307.99641,2.60583,3,5
2021-07-24T16:52:24.80Z,47.7806991,-121.4355841,1492.673,26.45,-35.67,27.10,6.278,6.373,1.34,306.56143,2.61269,3,5
2021-07-24T16:52:25.00Z,47.7807373,-121.4356657,1490.192,24.88,-35.71,26.03,6.219,6.271,1.02,304.86242,2.49325,3,5
2021-07-24T16:52:25.20Z,47.7807844,-121.4357557,1486.344,25.44,-36.12,25.51,6.172,6.288,1.12,305.15280,2.01153,3,5
2021-07-24T16:52:25.40Z,47.7808277,-121.4358532,1482.005,25.01,-36.81,25.17,6.112,6.322,1.11,304.19692,2.09228,3,5
2021-07-24T16:52:25.60Z,47.7808735,-121.4359461,1478.134,24.96,-36.46,24.71,6.040,6.319,1.01,304.39851,1.97411,3,5
2021-07-24T16:52:25.80Z,47.7809224,-121.4360244,1475.451,25.46,-35.03,23.93,5.768,6.132,0.76,306.01338,1.70775,3,5
2021-07-24T16:52:26.00Z,47.7809811,-121.4360820,1474.682,27.91,-31.93,22.51,5.467,5.900,0.70,311.15209,1.07275,3,5
2021-07-24T16:52:26.20Z,47.7810338,-121.4361555,1471.190,28.61,-28.85,22.11,5.356,5.890,0.77,314.76264,1.08271,3,5
2021-07-24T16:52:26.40Z,47.7810905,-121.4362410,1466.142,29.09,-25.75,21.84,4.989,5.721,0.96,318.48662,1.30017,3,5
2021-07-24T16:52:26.60Z,47.7811399,-121.4362979,1462.270,29.59,-22.07,21.63,4.672,5.588,1.09,323.28976,1.38352,3,5
2021-07-24T16:52:26.80Z,47.7811927,-121.4363463,1458.076,30.48,-18.65,21.61,4.424,5.488,1.14,328.53581,1.28900,3,5
2021-07-24T16:52:27.00Z,47.7812504,-121.4363833,1453.736,31.46,-15.24,21.71,4.289,5.448,1.13,334.15751,1.12994,3,5
2021-07-24T16:52:27.20Z,47.7813178,-121.4364261,1447.782,33.20,-11.47,22.08,4.151,5.392,0.95,340.94299,0.68223,3,5
2021-07-24T16:52:27.40Z,47.7813775,-121.4364472,1442.948,33.55,-8.23,22.29,4.042,5.366,0.88,346.22428,0.65971,3,5
2021-07-24T16:52:27.60Z,47.7814370,-121.4364631,1437.747,33.79,-5.06,22.57,3.977,5.357,0.83,351.48401,0.69075,3,5
2021-07-24T16:52:27.80Z,47.7814922,-121.4364683,1432.051,32.93,-1.78,23.05,3.910,5.333,0.76,356.90670,0.74915,3,5
2021-07-24T16:52:28.00Z,47.7815391,-121.4364698,1425.435,31.25,1.39,23.88,3.841,5.298,0.68,2.54412,0.83060,3,5
2021-07-24T16:52:28.20Z,47.7815738,-121.4364597,1417.355,27.77,4.86,25.37,3.740,5.214,0.52,9.93195,0.80635,3,5
2021-07-24T16:52:28.40Z,47.7816157,-121.4364418,1410.688,25.84,7.58,26.12,3.668,5.178,0.51,16.35599,0.84067,3,5
2021-07-24T16:52:28.60Z,47.7816547,-121.4364153,1404.290,23.95,10.23,26.81,3.605,5.150,0.50,23.13166,0.89184,3,5
2021-07-24T16:52:28.80Z,47.7816935,-121.4363864,1398.482,23.26,12.31,27.17,3.546,5.118,0.53,27.88766,1.26785,3,5
2021-07-24T16:52:29.00Z,47.7817282,-121.4363535,1392.034,21.81,14.26,27.54,3.475,5.034,0.49,33.17060,1.43920,3,5
2021-07-24T16:52:29.20Z,47.7817575,-121.4363146,1385.355,19.48,16.28,27.88,3.397,4.948,0.45,39.89236,1.53187,3,5
2021-07-24T16:52:29.40Z,47.7817821,-121.4362658,1379.096,16.54,18.49,28.13,3.329,4.857,0.43,48.18659,1.63214,3,6
2021-07-24T16:52:29.60Z,47.7818027,-121.4362111,1372.934,13.64,20.16,28.33,3.271,4.776,0.41,55.91907,1.52291,3,6
2021-07-24T16:52:29.80Z,47.7818189,-121.4361535,1366.815,11.26,21.80,28.54,3.219,4.696,0.41,62.69083,1.45019,3,6
2021-07-24T16:52:30.00Z,47.7818351,-121.4360940,1361.020,9.87,22.20,28.54,3.204,4.672,0.50,66.01999,1.91156,3,6
2021-07-24T16:52:30.20Z,47.7818485,-121.4360286,1355.327,8.10,23.65,28.39,3.201,4.656,0.54,71.08599,1.87731,3,6
2021-07-24T16:52:30.40Z,47.7818563,-121.4359561,1349.644,5.68,25.86,28.23,3.191,4.652,0.52,77.61434,1.45496,3,6
2021-07-24T16:52:30.60Z,47.7818617,-121.4358835,1343.621,4.02,27.14,28.31,3.176,4.652,0.53,81.56781,1.00973,3,6
2021-07-24T16:52:30.80Z,47.7818657,-121.4358087,1337.693,2.66,28.42,28.29,3.171,4.666,0.56,84.64687,1.10702,3,6
2021-07-24T16:52:31.00Z,47.7818683,-121.4357315,1331.836,1.74,29.33,28.24,3.164,4.682,0.57,86.59592,1.04859,3,6
2021-07-24T16:52:31.20Z,47.7818716,-121.4356508,1327.020,1.04,30.27,27.54,3.160,4.677,0.58,88.03693,1.31993,3,6
2021-07-24T16:52:31.40Z,47.7818741,-121.4355694,1321.755,1.00,30.71,27.31,3.175,4.695,0.72,88.13232,2.01429,3,6
2021-07-24T16:52:31.60Z,47.7818793,-121.4354871,1316.639,1.79,30.78,27.04,3.214,4.731,0.89,86.67528,2.24221,3,6
2021-07-24T16:52:31.80Z,47.7818850,-121.4354042,1311.334,2.30,30.92,26.95,3.259,4.772,0.92,85.74511,2.26872,3,6
2021-07-24T16:52:32.00Z,47.7818881,-121.4353164,1306.291,1.84,31.94,26.78,3.318,4.808,0.97,86.69448,2.36540,3,6
2021-07-24T16:52:32.20Z,47.7818937,-121.4352253,1301.619,2.01,32.91,26.45,3.372,4.829,0.94,86.50457,2.42002,3,6
2021-07-24T16:52:32.40Z,47.7819018,-121.4351332,1296.980,2.70,33.56,26.14,3.421,4.866,0.91,85.39666,2.26203,3,6
2021-07-24T16:52:32.60Z,47.7819125,-121.4350379,1292.547,3.54,34.41,25.79,3.466,4.906,0.88,84.13095,2.16866,3,6
2021-07-24T16:52:32.80Z,47.7819227,-121.4349437,1288.278,4.00,34.87,25.33,3.518,4.956,0.90,83.46108,2.11112,3,6
2021-07-24T16:52:33.00Z,47.7819334,-121.4348488,1284.159,4.36,35.20,24.82,3.566,5.004,0.91,82.94202,2.06039,3,6
2021-07-24T16:52:33.20Z,47.7819453,-121.4347536,1280.197,4.98,35.30,24.31,3.608,5.045,0.92,81.97658,1.98635,3,6
2021-07-24T16:52:33.40Z,47.7819565,-121.4346586,1276.759,5.34,35.64,23.63,3.637,5.071,0.90,81.47276,1.86775,3,6
2021-07-24T16:52:33.60Z,47.7819681,-121.4345643,1273.427,5.77,35.64,22.98,3.662,5.084,0.88,80.79684,1.78906,3,6
2021-07-24T16:52:33.80Z,47.7819785,-121.4344713,1271.171,5.88,35.69,21.84,3.669,5.035,0.81,80.63994,1.62080,3,6
2021-07-24T16:52:34.00Z,47.7819900,-121.4343770,1268.502,6.20,35.86,21.01,3.674,5.005,0.78,80.18671,1.50461,3,6
2021-07-24T16:52:34.20Z,47.7820021,-121.4342827,1264.890,6.53,35.59,20.72,3.677,5.013,0.78,79.60975,1.41982,3,6
2021-07-24T16:52:34.40Z,47.7820143,-121.4341885,1261.024,6.60,35.54,20.60,3.680,5.026,0.75,79.47329,1.37766,3,6
2021-07-24T16:52:34.60Z,47.7820274,-121.4340931,1257.141,6.79,35.80,20.47,3.678,5.041,0.71,79.26132,1.30146,3,6
2021-07-24T16:52:34.80Z,47.7820406,-121.4339976,1253.174,7.05,35.90,20.40,3.673,5.059,0.68,78.89012,1.23016,3,6
2021-07-24T16:52:35.00Z,47.7820551,-121.4339010,1249.326,7.51,36.16,20.25,3.665,5.076,0.64,78.27013,1.14297,3,6
2021-07-24T16:52:35.20Z,47.7820697,-121.4338040,1245.389,7.77,36.41,20.19,3.655,5.091,0.60,77.94748,1.06814,3,6
2021-07-24T16:52:35.40Z,47.7820849,-121.4337066,1241.251,8.05,36.63,20.22,3.641,5.104,0.55,77.60951,0.97680,3,6
2021-07-24T16:52:35.60Z,47.7821009,-121.4336078,1237.403,8.45,36.91,20.08,3.625,5.071,0.48,77.11005,0.89354,3,6
2021-07-24T16:52:35.80Z,47.7821167,-121.4335106,1232.846,8.61,37.00,20.30,3.604,5.033,0.43,76.90344,0.82517,3,6
2021-07-24T16:52:36.00Z,47.7821330,-121.4334128,1228.339,8.80,37.21,20.46,3.582,5.002,0.38,76.68913,0.75944,3,6
2021-07-24T16:52:36.20Z,47.7821493,-121.4333147,1223.874,8.96,37.27,20.61,3.558,4.971,0.35,76.48278,0.72937,3,6
2021-07-24T16:52:36.40Z,47.7821661,-121.4332162,1219.222,9.20,37.45,20.90,3.536,4.942,0.35,76.20336,0.72087,3,6
2021-07-24T16:52:36.60Z,47.7821830,-121.4331167,1214.693,9.29,37.65,21.11,3.514,4.916,0.34,76.14573,0.71619,3,6
2021-07-24T16:52:36.80Z,47.7822004,-121.4330165,1210.082,9.50,37.81,21.39,3.494,4.895,0.35,75.89278,0.71020,3,6
2021-07-24T16:52:37.00Z,47.7822178,-121.4329160,1205.409,9.58,37.88,21.69,3.474,4.870,0.34,75.80170,0.71857,3,6
2021-07-24T16:52:37.20Z,47.7822360,-121.4328154,1200.649,9.95,38.03,21.96,3.454,4.846,0.34,75.33505,0.71344,3,6
2021-07-24T16:52:37.40Z,47.7822544,-121.4327139,1195.818,10.12,38.29,22.25,3.430,4.813,0.34,75.19153,0.69563,3,7
2021-07-24T16:52:37.60Z,47.7822732,-121.4326118,1191.015,10.33,38.51,22.42,3.408,4.785,0.34,74.98693,0.67890,3,7
2021-07-24T16:52:37.80Z,47.7822922,-121.4325094,1186.144,10.61,38.64,22.60,3.384,4.752,0.34,74.65091,0.65950,3,7
2021-07-24T16:52:38.00Z,47.7823112,-121.4324070,1181.004,10.84,38.69,23.02,3.358,4.713,0.34,74.35272,0.62953,3,7
2021-07-24T16:52:38.20Z,47.7823299,-121.4323050,1175.676,11.01,38.76,23.40,3.327,4.664,0.34,74.14030,0.45851,3,7
2021-07-24T16:52:38.40Z,47.7823494,-121.4322021,1170.394,11.19,38.91,23.76,3.289,4.610,0.33,73.96054,0.45093,3,7
2021-07-24T16:52:38.60Z,47.7823696,-121.4320984,1165.135,11.61,39.12,24.03,3.254,4.564,0.34,73.47276,0.47734,3,7
2021-07-24T16:52:38.80Z,47.7823907,-121.4319947,1159.812,11.98,39.23,24.32,3.218,4.515,0.34,73.01487,0.47645,3,7
2021-07-24T16:52:39.00Z,47.7824129,-121.4318904,1154.592,12.36,39.35,24.52,3.183,4.466,0.34,72.56631,0.47396,3,7
2021-07-24T16:52:39.20Z,47.7824354,-121.4317855,1149.339,12.84,39.51,24.64,3.149,4.418,0.34,71.99560,0.47168,3,7
2021-07-24T16:52:39.40Z,47.7824591,-121.4316802,1144.074,13.49,39.63,24.72,3.116,4.372,0.33,71.20668,0.46950,3,7
2021-07-24T16:52:39.60Z,47.7824833,-121.4315743,1138.900,14.04,39.80,24.68,3.082,4.327,0.33,70.56697,0.46181,3,7
2021-07-24T16:52:39.80Z,47.7825082,-121.4314658,1133.902,14.75,39.86,24.56,3.001,4.178,0.31,69.69432,0.43515,3,7
2021-07-24T16:52:40.00Z,47.7825351,-121.4313562,1129.477,15.76,40.01,24.01,2.940,4.057,0.31,68.49730,0.42832,3,7
2021-07-24T16:52:40.20Z,47.7825645,-121.4312496,1124.972,16.87,39.90,23.28,2.892,3.954,0.34,67.07582,0.44496,3,7
2021-07-24T16:52:40.40Z,47.7825963,-121.4311436,1120.715,17.94,39.70,22.52,2.873,3.927,0.37,65.67644,0.46974,3,7
2021-07-24T16:52:40.60Z,47.7826301,-121.4310388,1116.385,19.02,39.94,21.77,2.836,3.849,0.41,64.53431,0.45648,3,7
2021-07-24T16:52:40.80Z,47.7826649,-121.4309368,1112.249,19.78,39.60,20.67,2.802,3.781,0.42,63.46269,0.41720,3,7
2021-07-24T16:52:41.00Z,47.7827041,-121.4308336,1108.084,21.70,39.78,20.04,2.774,3.726,0.56,61.38212,0.45943,3,7
2021-07-24T16:52:41.20Z,47.7827455,-121.4307303,1104.201,22.90,39.62,19.50,2.759,3.691,0.63,59.97747,0.50430,3,7
2021-07-24T16:52:41.40Z,47.7827842,-121.4306289,1100.925,22.64,38.95,18.72,2.754,3.674,0.77,59.83868,0.71613,3,7
2021-07-24T16:52:41.60Z,47.7828220,-121.4305316,1097.982,22.43,38.08,17.56,2.737,3.625,0.90,59.50239,0.84654,3,7
2021-07-24T16:52:41.80Z,47.7828539,-121.4304404,1096.532,21.15,36.43,15.43,2.739,3.626,1.06,59.86053,1.06808,3,7
2021-07-24T16:52:42.00Z,47.7828857,-121.4303532,1095.362,20.62,34.78,13.54,2.742,3.629,1.15,59.32957,1.21648,3,7
2021-07-24T16:52:42.20Z,47.7829166,-121.4302711,1094.568,20.13,32.97,11.71,2.747,3.631,1.25,58.58608,1.36065,3,7
2021-07-24T16:52:42.40Z,47.7829467,-121.4301927,1093.962,19.47,31.30,10.14,2.750,3.630,1.23,58.11846,1.41132,3,7
2021-07-24T16:52:42.60Z,47.7829759,-121.4301179,1093.325,18.62,29.72,8.90,2.753,3.630,1.24,57.92586,1.47821,3,7
2021-07-24T16:52:42.80Z,47.7830038,-121.4300470,1092.814,17.76,28.18,7.78,2.757,3.634,1.19,57.78266,1.50147,3,7
2021-07-24T16:52:43.00Z,47.7830323,-121.4299778,1092.128,17.20,27.05,7.05,2.761,3.637,1.13,57.55330,1.45716,3,7
2021-07-24T16:52:43.20Z,47.7830598,-121.4299108,1091.431,16.58,26.05,6.46,2.765,3.641,1.07,57.52675,1.44213,3,7
2021-07-24T16:52:43.40Z,47.7830880,-121.4298448,1090.348,16.14,25.11,6.32,2.763,3.634,0.94,57.26968,1.11117,3,7
2021-07-24T16:52:43.60Z,47.7831150,-121.4297808,1089.318,15.35,24.07,6.29,2.750,3.608,0.88,57.47138,1.03061,3,7
2021-07-24T16:52:43.80Z,47.7831404,-121.4297177,1088.080,14.22,23.56,6.47,2.738,3.584,0.81,58.87685,1.02008,3,7
2021-07-24T16:52:44.00Z,47.7831650,-121.4296558,1086.749,13.41,22.84,6.74,2.729,3.564,0.76,59.57472,1.01327,3,7
2021-07-24T16:52:44.20Z,47.7831909,-121.4295928,1084.946,12.92,22.41,7.44,2.708,3.521,0.66,60.04432,0.95672,3,7
2021-07-24T16:52:44.40Z,47.7832151,-121.4295344,1082.801,12.51,21.64,8.01,2.687,3.481,0.65,59.96135,0.94484,3,7
2021-07-24T16:52:44.60Z,47.7832428,-121.4294728,1079.715,12.36,21.67,9.48,2.654,3.429,0.45,60.30180,0.82614,3,7
2021-07-24T16:52:44.80Z,47.7832685,-121.4294142,1076.946,12.36,20.83,10.64,2.628,3.384,0.42,59.31063,0.84251,3,7
2021-07-24T16:52:45.00Z,47.7832921,-121.4293593,1074.381,11.78,19.98,11.56,2.616,3.344,0.64,59.48254,1.07714,3,7
2021-07-24T16:52:45.20Z,47.7833138,-121.4293069,1071.596,11.11,19.42,12.34,2.603,3.301,0.68,60.22156,1.05378,3,7
2021-07-24T16:52:45.40Z,47.7833349,-121.4292560,1068.524,10.61,18.71,13.22,2.598,3.272,0.73,60.43904,1.20726,3,7
2021-07-24T16:52:45.60Z,47.7833514,-121.4292113,1065.469,8.71,16.91,13.86,2.597,3.256,0.73,62.75264,1.46421,3,7
2021-07-24T16:52:45.80Z,47.7833651,-121.4291715,1062.398,7.38,15.07,14.34,2.609,3.260,0.87,63.90023,1.90620,3,7
2021-07-24T16:52:46.00Z,47.7833769,-121.4291389,1059.280,6.67,12.97,14.82,2.619,3.267,0.88,62.80217,2.34934,3,7
2021-07-24T16:52:46.20Z,47.7833907,-121.4291018,1055.919,6.38,13.64,15.39,2.617,3.275,0.83,64.93821,2.11243,3,7
2021-07-24T16:52:46.40Z,47.7834038,-121.4290681,1052.772,6.62,12.63,15.43,2.603,3.275,0.85,62.33319,2.08527,3,7
2021-07-24T16:52:46.60Z,47.7834162,-121.4290374,1049.978,6.90,12.00,15.20,2.585,3.277,0.83,60.08868,1.97754,3,7
2021-07-24T16:52:46.80Z,47.7834252,-121.4290113,1047.612,6.75,10.81,14.59,2.569,3.286,0.80,58.03002,2.02131,3,7
2021-07-24T16:52:47.00Z,47.7834310,-121.4289951,1045.713,6.76,8.48,13.88,2.513,3.276,0.76,51.44686,2.32953,3,7
2021-07-24T16:52:47.20Z,47.7834299,-121.4289859,1045.240,5.53,7.03,12.14,2.439,3.251,0.61,51.77684,3.46849,3,7
2021-07-24T16:52:47.40Z,47.7834346,-121.4289734,1043.898,4.99,6.19,11.38,2.423,3.252,0.60,51.11092,6.11814,3,7
2021-07-24T16:52:47.60Z,47.7834409,-121.4289633,1042.973,5.45,5.28,10.39,2.404,3.244,0.59,44.12474,5.50968,3,7
2021-07-24T16:52:47.80Z,47.7834518,-121.4289554,1042.034,6.33,3.99,9.46,2.399,3.236,0.62,32.21532,4.26183,3,7
2021-07-24T16:52:48.00Z,47.7834613,-121.4289478,1041.696,6.05,3.79,8.12,2.391,3.221,0.57,32.06115,2.89295,3,7
2021-07-24T16:52:48.20Z,47.7834700,-121.4289388,1040.945,5.60,3.85,7.37,2.384,3.215,0.57,34.49940,2.73954,3,7
2021-07-24T16:52:48.40Z,47.7834789,-121.4289296,1040.132,5.65,3.85,6.86,2.380,3.206,0.51,34.30883,2.73087,3,7
2021-07-24T16:52:48.60Z,47.7834884,-121.4289209,1039.426,6.03,3.56,6.36,2.376,3.194,0.47,30.55078,2.51059,3,7
2021-07-24T16:52:48.80Z,47.7834982,-121.4289115,1038.738,6.27,3.77,5.98,2.367,3.166,0.43,31.03815,2.16876,3,7
2021-07-24T16:52:49.00Z,47.7835086,-121.4289016,1037.926,6.30,3.99,5.77,2.358,3.140,0.43,32.37182,1.96212,3,7
2021-07-24T16:52:49.20Z,47.7835180,-121.4288919,1037.243,5.91,3.80,5.53,2.350,3.091,0.43,32.74527,2.07356,3,7
2021-07-24T16:52:49.40Z,47.7835278,-121.4288800,1036.148,5.93,4.31,5.43,2.348,3.048,0.61,35.96382,2.08505,3,7
2021-07-24T16:52:49.60Z,47.7835379,-121.4288688,1035.371,5.93,4.40,5.34,2.349,3.019,0.65,36.60498,2.09327,3,7
2021-07-24T16:52:49.80Z,47.7835486,-121.4288562,1034.410,6.17,4.70,5.30,2.349,3.009,0.63,37.25608,2.01574,3,7
2021-07-24T16:52:50.00Z,47.7835588,-121.4288438,1033.514,6.31,4.76,5.21,2.339,2.989,0.42,37.06942,2.06449,3,7
2021-07-24T16:52:50.20Z,47.7835695,-121.4288320,1032.821,6.44,4.71,5.11,2.331,2.970,0.41,36.22401,2.04517,3,7
2021-07-24T16:52:50.40Z,47.7835799,-121.4288191,1031.935,6.49,5.04,5.05,2.320,2.956,0.40,37.79976,1.97052,3,7
2021-07-24T16:52:50.60Z,47.7835903,-121.4288058,1031.099,6.31,5.17,4.94,2.311,2.945,0.40,39.30010,2.11309,3,7
2021-07-24T16:52:50.80Z,47.7836016,-121.4287915,1030.333,6.21,5.52,4.90,2.303,2.933,0.40,41.61947,2.04091,3,7
2021-07-24T16:52:51.00Z,47.7836125,-121.4287772,1029.496,6.27,5.55,4.81,2.294,2.922,0.40,41.51608,2.01349,3,7
2021-07-24T16:52:51.20Z,47.7836230,-121.4287623,1028.697,6.41,5.78,4.64,2.286,2.911,0.40,42.03552,1.95382,3,7
2021-07-24T16:52:51.40Z,47.7836328,-121.4287475,1027.984,6.23,5.92,4.50,2.277,2.903,0.36,43.55207,2.07656,3,7
2021-07-24T16:52:51.60Z,47.7836427,-121.4287317,1027.317,6.22,6.24,4.38,2.270,2.895,0.36,45.10833,2.17232,3,7
2021-07-24T16:52:51.80Z,47.7836535,-121.4287154,1026.606,6.58,6.32,4.36,2.264,2.887,0.38,43.82706,2.78664,3,7
2021-07-24T16:52:52.00Z,47.7836642,-121.4286980,1025.897,6.82,6.63,4.37,2.255,2.870,0.39,44.17275,2.18344,3,7
2021-07-24T16:52:52.20Z,47.7836743,-121.4286806,1025.363,6.37,6.58,4.19,2.234,2.839,0.38,45.91661,1.84547,3,7
2021-07-24T16:52:52.40Z,47.7836851,-121.4286634,1024.879,6.39,6.65,4.09,2.220,2.815,0.37,46.14204,1.72484,3,7
2021-07-24T16:52:52.60Z,47.7836958,-121.4286461,1024.378,6.42,6.72,4.01,2.207,2.787,0.37,46.32451,1.69163,3,7
2021-07-24T16:52:52.80Z,47.7837058,-121.4286279,1023.851,6.29,6.94,3.91,2.194,2.763,0.36,47.80343,1.69412,3,7
2021-07-24T16:52:53.00Z,47.7837161,-121.4286097,1023.317,6.27,7.02,3.86,2.181,2.735,0.36,48.22868,1.64827,3,7
2021-07-24T16:52:53.20Z,47.7837263,-121.4285911,1022.645,6.23,6.89,3.81,2.167,2.715,0.36,47.86808,1.63839,3,7
2021-07-24T16:52:53.40Z,47.7837364,-121.4285733,1021.996,6.06,6.66,3.80,2.154,2.697,0.37,47.65988,1.68624,3,7
2021-07-24T16:52:53.60Z,47.7837468,-121.4285552,1021.344,6.15,6.86,3.76,2.144,2.690,0.37,48.12830,1.77637,3,7
2021-07-24T16:52:53.80Z,47.7837575,-121.4285366,1020.720,6.20,7.12,3.71,2.136,2.684,0.37,48.93592,1.78624,3,7
2021-07-24T16:52:54.00Z,47.7837676,-121.4285186,1020.133,5.86,6.89,3.64,2.128,2.678,0.37,49.58591,1.86792,3,7
2021-07-24T16:52:54.20Z,47.7837773,-121.4285005,1019.436,5.82,6.85,3.61,2.120,2.672,0.37,49.65743,1.87819,3,7
2021-07-24T16:52:54.40Z,47.7837877,-121.4284815,1018.782,5.91,7.12,3.60,2.112,2.665,0.37,50.30323,1.81946,3,7
2021-07-24T16:52:54.60Z,47.7837980,-121.4284621,1018.100,5.89,7.35,3.65,2.105,2.658,0.37,51.28867,1.78814,3,7
2021-07-24T16:52:54.80Z,47.7838084,-121.4284425,1017.429,5.72,7.34,3.66,2.101,2.654,0.40,52.06163,1.81924,3,7
2021-07-24T16:52:55.00Z,47.7838190,-121.4284230,1016.788,5.67,7.31,3.69,2.096,2.647,0.39,52.20412,1.82016,3,7
2021-07-24T16:52:55.20Z,47.7838305,-121.4284029,1016.183,5.73,7.51,3.76,2.086,2.636,0.38,52.67330,1.66196,3,7
2021-07-24T16:52:55.40Z,47.7838404,-121.4283823,1015.416,5.59,7.68,3.79,2.077,2.624,0.38,53.93845,1.65379,3,7
2021-07-24T16:52:55.60Z,47.7838505,-121.4283615,1014.714,5.68,7.74,3.79,2.070,2.615,0.37,53.71158,1.61362,3,7
2021-07-24T16:52:55.80Z,47.7838608,-121.4283408,1013.968,5.77,7.73,3.87,2.068,2.612,0.38,53.24490,1.71182,3,7
2021-07-24T16:52:56.00Z,47.7838710,-121.4283198,1013.268,5.68,7.88,3.86,2.062,2.606,0.37,54.24259,1.68996,3,7
2021-07-24T16:52:56.20Z,47.7838811,-121.4282982,1012.545,5.66,8.00,3.88,2.056,2.599,0.37,54.74302,1.67579,3,7
2021-07-24T16:52:56.40Z,47.7838910,-121.4282764,1011.828,5.54,8.16,3.84,2.049,2.591,0.36,55.80720,1.67440,3,7
2021-07-24T16:52:56.60Z,47.7839011,-121.4282545,1011.133,5.65,8.11,3.84,2.040,2.580,0.35,55.14123,1.59783,3,7
2021-07-24T16:52:56.80Z,47.7839114,-121.4282324,1010.491,5.73,8.16,3.80,2.030,2.569,0.35,54.90592,1.57217,3,7
2021-07-24T16:52:57.00Z,47.7839215,-121.4282095,1009.849,5.55,8.34,3.80,2.021,2.559,0.34,56.34810,1.59550,3,7
2021-07-24T16:52:57.20Z,47.7839308,-121.4281869,1009.176,5.34,8.46,3.77,2.012,2.548,0.34,57.74316,1.61059,3,7
2021-07-24T16:52:57.40Z,47.7839403,-121.4281642,1008.534,5.36,8.40,3.76,2.001,2.535,0.33,57.43851,1.56524,3,7
2021-07-24T16:52:57.60Z,47.7839498,-121.4281415,1007.874,5.42,8.34,3.73,1.990,2.523,0.33,56.97888,1.56473,3,7
